30,15,11/22/2024,"The Beatles Second Album",602468019756,"https://mediacdn.aent-m.com/prod-img/300/89/4374389-3303298.jpg?ae=3654355150",27.93,"The Beatles"
31,12,11/22/2024,"Meet The Beatles",602468019718,"https://mediacdn.aent-m.com/prod-img/300/87/4374387-3303296.jpg?ae=3654355150",27.93,"The Beatles"
32,12,11/22/2024,"See You at the Solipsist Convention",602309899707,"https://mediacdn.aent-m.com/prod-img/300/32/4375132-3268762.jpg?ae=3654355150",27.91,"Yesness"
33,14,11/22/2024,"Brotherhood (Definitive Edition)",825646253104,"https://mediacdn.aent-m.com/prod-img/300/62/4373362-3303315.jpg?ae=3654355150",141.08,"New Order"
34,2,11/22/2024,"Obsession (2024 Edition)",840401702840,"https://mediacdn.aent-m.com/prod-img/300/13/4353913-3268066.jpg?ae=3654355150",43.87,"UFO"
35,4,11/15/2024,"Paris 1919",887830013918,"https://mediacdn.aent-m.com/prod-img/300/20/4376120-3268227.jpg?ae=3654355150",28.48,"John Cale"
36,15,11/15/2024,"From Zero (Translucent Sea Blue Vinyl)",93624839941,"https://mediacdn.aent-m.com/prod-img/300/16/4372816-3273289.jpg?ae=3654355150",25.59,"Linkin Park"
37,1,11/15/2024,"The Academy In Peril",887830013819,"https://mediacdn.aent-m.com/prod-img/300/19/4376119-3268225.jpg?ae=3654355150",24.06,"John Cale"
38,14,11/15/2024,"Love Explosion",5054197929410,"https://mediacdn.aent-m.com/prod-img/300/34/4373234-3286968.jpg?ae=3654355150",22.85,"Tina Turner"
39,9,11/08/2024,"Brat And It's The Same But There's Three More Songs So It's Not",75678603983,"https://mediacdn.aent-m.com/prod-img/300/02/4368102-3293259.jpg?ae=3654355150",36.57,"Charli XCX"
40,10,11/01/2024,"In Blue [Import]",5021732376930,"https://mediacdn.aent-m.com/prod-img/300/26/4375026-3290743.jpg?ae=3654355150",49.94,"The Corrs"
41,6,11/01/2024,"Dookietown",5013929153783,"https://mediacdn.aent-m.com/prod-img/300/43/4378143-3308106.jpg?ae=3654355150",21.82,"The Residents"
42,9,11/01/2024,"1967: Vacations In The Past",198391154164,"https://mediacdn.aent-m.com/prod-img/300/54/4365654-3301178.jpg?ae=3654355150",23.54,"Robyn Hitchcock"
43,8,11/01/2024,"Dialogue (Blue Note Tone Poet Series)",602455059741,"https://mediacdn.aent-m.com/prod-img/300/43/4371843-3288066.jpg?ae=3654355150",36.58,"Bobby Hutcherson"
44,5,11/01/2024,"Talk On Corners [Import]",5054197550089,"https://mediacdn.aent-m.com/prod-img/300/45/4375045-3293812.jpg?ae=3654355150",57.14,"The Corrs"
45,9,11/01/2024,"Songs Of A Lost World",602468089216,"https://mediacdn.aent-m.com/prod-img/300/51/4378451-3271153.jpg?ae=3654355150",32.36,"The Cure"
46,11,10/25/2024,"Joven Para Morir [Import]",5021732402752,"https://mediacdn.aent-m.com/prod-img/300/42/4377442-3269490.jpg?ae=3654355150",22.52,"Angeles Del Infierno"
47,13,10/25/2024,"American Idiot (20th Anniversary Red & Black Splatter 2LP)",93624862734,"https://mediacdn.aent-m.com/prod-img/300/32/4367932-3235464.jpg?ae=3654355150",36.57,"Green Day"
48,4,10/25/2024,"Evergreen",888072621817,"https://mediacdn.aent-m.com/prod-img/300/25/4365125-3224479.jpg?ae=3654355150",21.82,"Soccer Mommy"
49,7,10/25/2024,"Pithecanthropus Erectus",753088755972,"https://mediacdn.aent-m.com/prod-img/300/55/4256255-3263362.jpg?ae=3654355150",61.9,"Charles Mingus"
50,4,10/18/2024,"Barrio Fino",61297955800,"https://mediacdn.aent-m.com/prod-img/300/73/4367073-3276692.jpg?ae=3654355150",34.89,"Daddy Yankee"
51,10,10/11/2024,"City Slicker",61297938360,"https://mediacdn.aent-m.com/prod-img/300/78/4365578-3228954.jpg?ae=3654355150",25.91,"Ginger Root"
52,1,10/11/2024,"We're Still All The Same",659467681262,"https://mediacdn.aent-m.com/prod-img/300/65/4371365-3295643.jpg?ae=3654355150",21.08,"Chesterfield Kings"
53,12,10/11/2024,"Radio Yugawara",4251804143622,"https://mediacdn.aent-m.com/prod-img/300/24/4367324-3226073.jpg?ae=3654355150",29.55,"Passepartout Duo & Inoyama Land"
54,15,10/04/2024,"Kofi (Blue Note Tone Poet Series)",602455421494,"https://mediacdn.aent-m.com/prod-img/300/26/4365226-3272281.jpg?ae=3654355150",36.58,"Donald Byrd"
55,1,09/27/2024,"Dancing Marquis [Import]",5013929844339,"https://mediacdn.aent-m.com/prod-img/300/17/4358417-3204830.jpg?ae=3654355150",30.73,"Marc Almond"
56,11,09/27/2024,"Hymnal of a Troubled Man's Mind",840381600235,"https://mediacdn.aent-m.com/prod-img/300/13/4364213-3219310.jpg?ae=3654355150",24.92,"Oliver Anthony Music"
57,8,09/20/2024,"The Rise And Fall Of A Midwest Princess [Anniversary Edition] [My Kink Is Coral 2 LP] [Peach 2 LP]",602465920116,"https://mediacdn.aent-m.com/prod-img/300/56/4365356-3222575.jpg?ae=3654355150",53.59,"Chappell Roan"
58,15,09/13/2024,"Shinbangumi",804297844312,"https://mediacdn.aent-m.com/prod-img/300/46/4359346-3205877.jpg?ae=3654355150",24.92,"Ginger Root"
59,3,09/13/2024,"Live Wire/ Blues Power (Bluesville Acoustic Sounds Series)",888072578821,"https://mediacdn.aent-m.com/prod-img/300/23/4352723-3265023.jpg?ae=3654355150",26.73,"Albert King"
60,15,09/06/2024,"Everything Squared",5056614795776,"https://mediacdn.aent-m.com/prod-img/300/96/4363796-3217616.jpg?ae=3654355150",25.33,"Seefeel"
61,6,09/06/2024,"Happy Birthday - Half-Speed Master 180-Gram Black Vinyl [Import]",5014797911505,"https://mediacdn.aent-m.com/prod-img/300/94/4347094-3190832.jpg?ae=3654355150",33.81,"Altered Images"
62,14,08/30/2024,"Ritual",887828052318,"https://mediacdn.aent-m.com/prod-img/300/24/4338424-3179436.jpg?ae=3654355150",26.73,"Jon Hopkins"
63,1,08/30/2024,"Berlin",196588772214,"https://mediacdn.aent-m.com/prod-img/300/88/4367888-3229032.jpg?ae=3654355150",42.05,"Lou Reed"
64,7,08/09/2024,"Time And Again: The Ultimate A-ha",603497824304,"https://mediacdn.aent-m.com/prod-img/300/39/4357639-3203624.jpg?ae=3654355150",31.99,"a-ha"
65,2,07/19/2024,"Duran Duran (2010 Remaster)",5054197640865,"https://mediacdn.aent-m.com/prod-img/300/81/4341881-3198698.jpg?ae=3654355150",22.85,"Duran Duran"
66,1,07/19/2024,"Seven And The Ragged Tiger (2010 Remaster)",5054197640902,"https://mediacdn.aent-m.com/prod-img/300/83/4341983-3198702.jpg?ae=3654355150",22.85,"Duran Duran"
67,9,07/12/2024,"They're Only Chasing Safety",843563174517,"https://mediacdn.aent-m.com/prod-img/300/33/4333533-3186659.jpg?ae=3654355150",29.9,"Underoath"
68,11,07/05/2024,"It's A Beautiful Thing: The Best Of - 140-Gram Black Vinyl [Import]",5014797910973,"https://mediacdn.aent-m.com/prod-img/300/40/4343140-3185434.jpg?ae=3654355150",38.7,"Ocean Colour Scene"
69,5,06/14/2024,"Hurting - Ultra Clear w/ Blue Splatter",843563174425,"https://mediacdn.aent-m.com/prod-img/300/23/4325423-3134657.jpg?ae=3654355150",29.9,"Sign Crushes Motorist"
70,1,05/31/2024,"Veteran",843563174043,"https://mediacdn.aent-m.com/prod-img/300/23/4312323-3125325.jpg?ae=3654355150",39.88,"JPEGMAFIA"
71,11,05/31/2024,"All My Heroes Are Cornballs",843563174067,"https://mediacdn.aent-m.com/prod-img/300/25/4312325-3125327.jpg?ae=3654355150",39.88,"Jpegmafia"
72,11,05/17/2024,"To All Trains",36172114412,"https://mediacdn.aent-m.com/prod-img/300/35/4320235-3128984.jpg?ae=3654355150",27.91,"Shellac"
73,13,04/19/2024,"Llamada Perdida",196588346316,"https://mediacdn.aent-m.com/prod-img/300/78/4292378-3095364.jpg?ae=3654355150",34.76,"Prince Royce"
74,5,03/08/2024,"Lights Out (2024 Remaster)",810098501309,"https://mediacdn.aent-m.com/prod-img/300/89/4260189-3089784.jpg?ae=3654355150",45.86,"UFO"
75,9,03/01/2024,"Crosby Stills & Nash",753088751875,"https://mediacdn.aent-m.com/prod-img/300/69/4256169-3072633.jpg?ae=3654355150",68.65,"Crosby, Stills & Nash"
76,6,03/01/2024,"Diabolica [Import]",5054197671869,"https://mediacdn.aent-m.com/prod-img/300/83/4274783-3092016.jpg?ae=3654355150",21.48,"Angeles Del Infierno"
77,1,02/23/2024,"Consolers Of The Lonely",196588006210,"https://mediacdn.aent-m.com/prod-img/300/43/4258743-3058754.jpg?ae=3654355150",34.76,"The Raconteurs"
78,3,02/16/2024,"The Dreaming - Escapologist Edition [Import]",5057998501809,"https://mediacdn.aent-m.com/prod-img/300/24/4296524-3098388.jpg?ae=3654355150",39.73,"Kate Bush"
79,12,02/09/2024,"Chemical Miracle",790692702015,"https://mediacdn.aent-m.com/prod-img/300/92/4273492-3079772.jpg?ae=3654355150",24.92,"Trophy Eyes"
80,5,02/09/2024,"Bad Company",753088750977,"https://mediacdn.aent-m.com/prod-img/300/90/4256290-3072627.jpg?ae=3654355150",61.9,"Bad Company"
81,2,02/02/2024,"Put Up or Shut Up",790692701919,"https://mediacdn.aent-m.com/prod-img/300/91/4273491-3077557.jpg?ae=3654355150",24.92,"All Time Low"
82,2,12/15/2023,"A World Of Piano! (Contemporary Records Acoustic Sounds Series)",888072504264,"https://mediacdn.aent-m.com/prod-img/300/98/4266298-3070238.jpg?ae=3654355150",26.73,"Phineas Newborn"
83,7,12/15/2023,"Through The Past, Darkly (Big Hits Vol. 2)",18771213512,"https://mediacdn.aent-m.com/prod-img/300/86/4255186-3049198.jpg?ae=3654355150",25.25,"The Rolling Stones"
84,2,12/15/2023,"RR",196588197314,"https://mediacdn.aent-m.com/prod-img/300/02/4275502-3080425.jpg?ae=3654355150",19.73,"ROSALÍA & Rauw Alejandro"
85,9,12/08/2023,"Sometimes, Forever",888072438453,"https://mediacdn.aent-m.com/prod-img/300/07/4265707-3070118.jpg?ae=3654355150",18.74,"Soccer Mommy"
86,3,11/24/2023,"Tim Finn & Phil Manzanera",819376053905,"https://mediacdn.aent-m.com/prod-img/300/52/4262752-3170765.jpg?ae=3654355150",40.05,"Phil Manzanera & Tim Finn"
87,5,11/03/2023,"I<3uqtinvu",191402043013,"https://mediacdn.aent-m.com/prod-img/300/96/4252096-3045016.jpg?ae=3654355150",23.13,"Jockstrap"
88,13,11/03/2023,"Live In Washington & Albany 2021 - 200gm Vinyl [Import]",633367795618,"https://mediacdn.aent-m.com/prod-img/300/64/4249264-3041383.jpg?ae=3654355150",66.34,"King Crimson"
89,7,10/27/2023,"Conqueress - Forever Strong & Proud",4065629706173,"https://mediacdn.aent-m.com/prod-img/300/79/4227979-3004845.jpg?ae=3654355150",35.89,"Doro"
90,13,10/20/2023,"Spine",781676751617,"https://mediacdn.aent-m.com/prod-img/300/16/4244116-3166843.jpg?ae=3654355150",22.6,"Myrkur"
91,9,10/13/2023,"Future Me Hates Me",677517112832,"https://mediacdn.aent-m.com/prod-img/300/10/4244010-3034554.jpg?ae=3654355150",24.06,"Beths"
92,11,10/06/2023,"Reading, Writing, And Arithmetic",602455886019,"https://mediacdn.aent-m.com/prod-img/300/80/4243780-3271443.jpg?ae=3654355150",27.93,"The Sundays"
93,3,08/04/2023,"24k Magic",75678626340,"https://mediacdn.aent-m.com/prod-img/300/43/4178143-2940125.jpg?ae=3654355150",22.85,"Bruno Mars"
94,3,07/07/2023,"Level Select",4251804140836,"https://mediacdn.aent-m.com/prod-img/300/59/4211659-2975475.jpg?ae=3654355150",39.28,"Pizza Hotline"
95,15,06/09/2023,"Be Opened By The Wonderful",44003352117,"https://mediacdn.aent-m.com/prod-img/300/85/4210985-2974771.jpg?ae=3654355150",37.29,"James"
96,12,06/09/2023,"Jump Rope Gazers",677517114348,"https://mediacdn.aent-m.com/prod-img/300/53/4208353-2972421.jpg?ae=3654355150",24.06,"Beths"
97,14,04/14/2023,"Fossora",5016958102500,"https://mediacdn.aent-m.com/prod-img/300/81/4161081-3157768.jpg?ae=3654355150",33.39,"Bjork"
98,3,04/07/2023,"Street Lady - Gatefold 180-Gram Black Vinyl [Import]",600753974124,"https://mediacdn.aent-m.com/prod-img/300/09/4187309-2951075.jpg?ae=3654355150",33.18,"Donald Byrd"
99,9,03/24/2023,"Walk On Water",889466359217,"https://mediacdn.aent-m.com/prod-img/300/39/4176739-2939610.jpg?ae=3654355150",39.88,"UFO"
100,9,03/17/2023,"Silver City",677967230117,"https://mediacdn.aent-m.com/prod-img/300/87/4184587-3161359.jpg?ae=3654355150",24.06,"Sarah Borges"
101,12,03/17/2023,"The Best Of The Animals",18771211518,"https://mediacdn.aent-m.com/prod-img/300/99/4182599-2946185.jpg?ae=3654355150",27.93,"The Animals"
102,13,03/10/2023,"The Illusion Of Safety: 20th Anniversary",790692666614,"https://mediacdn.aent-m.com/prod-img/300/63/4141663-2892911.jpg?ae=3654355150",24.92,"Thrice"
103,13,01/06/2023,"Olivia's Greatest Hits Vol. 2 (Deluxe Edition) [2 LP]",792755903339,"https://mediacdn.aent-m.com/prod-img/300/26/4160126-2921437.jpg?ae=3654355150",25.68,"Olivia Newton-John"
104,11,07/29/2022,"Greatest Hits   The Offspring",602445032693,"https://mediacdn.aent-m.com/prod-img/300/21/4099521-2885782.jpg?ae=3654355150",25.65,"The Offspring"
105,9,07/15/2022,"Familia",194399442012,"https://mediacdn.aent-m.com/prod-img/300/53/4087953-2820506.jpg?ae=3654355150",20.7,"Camila Cabello"
106,15,06/18/2022,"Live! In The Air Age: Hammersmith Odeon Concert 1977 (White Vinyl) [Import]",5013929476110,"https://mediacdn.aent-m.com/prod-img/300/99/4010199-2788495.jpg?ae=3654355150",36.12,"Be Bop Deluxe"
107,6,05/13/2022,"Iowa",75678645716,"https://mediacdn.aent-m.com/prod-img/300/72/4085672-2819491.jpg?ae=3654355150",27.43,"Slipknot"
108,2,03/11/2022,"Impera",888072407237,"https://mediacdn.aent-m.com/prod-img/300/72/4058372-2791143.jpg?ae=3654355150",21.82,"Ghost"
109,4,02/18/2022,"Songs To Learn & Sing (2021)",190295156725,"https://mediacdn.aent-m.com/prod-img/300/76/4050876-2783239.jpg?ae=3654355150",22.85,"Echo & the Bunnymen"
110,10,11/12/2021,"Entertainment Death",648401632200,"https://mediacdn.aent-m.com/prod-img/300/40/3977640-2766020.jpg?ae=3654355150",22.26,"Spirit of the Beehive"
111,3,06/18/2021,"Images At Twilight",4029759155232,"https://mediacdn.aent-m.com/prod-img/300/69/3970769-2973502.jpg?ae=3654355150",19.89,"Saga"
112,4,04/23/2021,"Cowboys From Hell",81227890988,"https://mediacdn.aent-m.com/prod-img/300/74/3956674-2693218.jpg?ae=3654355150",22.85,"Pantera"
113,14,11/13/2020,"Core (2017 Remaster)",603497845651,"https://mediacdn.aent-m.com/prod-img/300/64/3867064-2617102.jpg?ae=3654355150",22.85,"Stone Temple Pilots"
114,9,11/06/2020,"Return To Greendale",93624893257,"https://mediacdn.aent-m.com/prod-img/300/59/3864859-2610884.jpg?ae=3654355150",91.44,"Neil Young & Crazy Horse"
115,9,08/11/2020,"Dig Out Your Soul",5051961051018,"https://mediacdn.aent-m.com/prod-img/300/17/3849217-2614285.jpg?ae=3654355150",35.79,"Oasis"
116,1,08/07/2020,"Becoming X",5016958095437,"https://mediacdn.aent-m.com/prod-img/300/62/3827462-2614101.jpg?ae=3654355150",32.11,"Sneaker Pimps"
117,10,07/17/2020,"Greatest Hits",81227906979,"https://mediacdn.aent-m.com/prod-img/300/77/3827177-3205215.jpg?ae=3654355150",19.19,"Chicago"
118,7,06/19/2020,"Punisher",656605150017,"https://mediacdn.aent-m.com/prod-img/300/67/3817367-3244883.jpg?ae=3654355150",26.91,"Phoebe Bridgers"
119,4,06/12/2020,"Pick Me Up Off The Floor",602508748868,"https://mediacdn.aent-m.com/prod-img/300/79/3809579-2563711.jpg?ae=3654355150",25.65,"Norah Jones"
120,9,03/27/2020,"Unlocked",888072132054,"https://mediacdn.aent-m.com/prod-img/300/59/3740959-2944708.jpg?ae=3654355150",15.65,"Denzel Curry"
121,11,02/28/2020,"Color Theory",888072134546,"https://mediacdn.aent-m.com/prod-img/300/84/3777384-2544299.jpg?ae=3654355150",18.26,"Soccer Mommy"
122,7,02/27/2020,"The Slow Rush",602577579561,"https://mediacdn.aent-m.com/prod-img/300/54/3801954-2549597.jpg?ae=3654355150",37.41,"Tame Impala"
123,6,01/31/2020,"50,000,000 Elvis Fans Can't Be Wrong: Elvis' Gold Records Volume 2",194397095616,"https://mediacdn.aent-m.com/prod-img/300/98/3764698-2530374.jpg?ae=3654355150",19.81,"Elvis Presley"
124,10,11/08/2019,"Mirage [Import]",602577828584,"https://mediacdn.aent-m.com/prod-img/300/02/3740402-2502029.jpg?ae=3654355150",34.67,"Camel"
125,8,10/25/2019,"Serotonin II",789219079365,"https://mediacdn.aent-m.com/prod-img/300/53/3782253-2536440.jpg?ae=3654355150",17.93,"Yeule"
126,9,10/04/2019,"Igor",190759652213,"https://mediacdn.aent-m.com/prod-img/300/67/3704867-3244211.jpg?ae=3654355150",24.29,"Tyler, The Creator"
127,5,08/02/2019,"Supernatural",190758900018,"https://mediacdn.aent-m.com/prod-img/300/58/3682458-2490960.jpg?ae=3654355150",26.06,"Santana"
128,13,06/21/2019,"Chic (2018 Remaster)",603497857135,"https://aentcdn.azureedge.net/graphics/items/sdimages/c/300/7/0/3/1/3921307.jpg?ae=3654355150",22.85,"Chic"
129,15,06/21/2019,"C'est Chic (2018 Remaster)",603497857128,"https://aentcdn.azureedge.net/graphics/items/sdimages/b/300/6/0/3/1/3921306.jpg?ae=3654355150",22.85,"Chic"
130,8,08/10/2018,"Floodland [Import]",825646077014,"https://mediacdn.aent-m.com/prod-img/300/10/4170710-2928951.jpg?ae=3654355150",32.52,"The Sisters of Mercy"
131,10,07/27/2018,"On the Threshold of a Dream",602567226352,"https://aentcdn.azureedge.net/graphics/items/sdimages/b/300/5/9/3/1/3801395.jpg?ae=3654355150",25.19,"The Moody Blues"
132,4,07/13/2018,"Ordinary Corrupt Human Love",45778762613,"https://aentcdn.azureedge.net/graphics/items/sdimages/c/300/7/0/9/8/3798907.jpg?ae=3654355150",26.91,"Deafheaven"
133,5,06/29/2018,"The Now Now",190295643423,"https://aentcdn.azureedge.net/graphics/items/sdimages/b/300/6/6/5/9/3799566.jpg?ae=3654355150",22.85,"Gorillaz"
134,15,06/15/2018,"Headache",36172072019,"https://aentcdn.azureedge.net/graphics/items/sdimages/c/300/8/7/5/0/1090578.jpg?ae=3654355150",18.93,"Big Black"
135,9,09/15/2017,"Lemonade",889854467517,"https://aentcdn.azureedge.net/graphics/items/sdimages/a/300/1/5/7/7/3617751.jpg?ae=3654355150",29.54,"Beyoncé"
136,8,09/08/2017,"So Tonight That I Might See",602557537574,"https://aentcdn.azureedge.net/graphics/items/sdimages/b/300/5/3/3/6/3696335.jpg?ae=3654355150",24.95,"Mazzy Star"
137,9,09/08/2017,"Experience Hendrix: The Best Of Jimi Hendrix",889854478711,"https://aentcdn.azureedge.net/graphics/items/sdimages/b/300/6/7/5/8/3698576.jpg?ae=3654355150",22.4,"Jimi Hendrix"
138,9,07/28/2017,"Fundamental (2017 Remastered Version)",190295944032,"https://aentcdn.azureedge.net/graphics/items/sdimages/c/300/8/9/0/8/3658098.jpg?ae=3654355150",22.85,"Pet Shop Boys"
139,13,07/28/2017,"Nightlife (2017 Remastered Version)",190295944056,"https://aentcdn.azureedge.net/graphics/items/sdimages/a/300/0/0/1/8/3658100.jpg?ae=3654355150",22.85,"Pet Shop Boys"
140,5,05/12/2017,"Labyrinth (From the Original Soundtrack)",602557354843,"https://aentcdn.azureedge.net/graphics/items/sdimages/a/300/2/1/8/3/3553812.jpg?ae=3654355150",25.02,"David Bowie & Trevor Jones"
141,2,05/12/2017,"Harry Styles",889854390310,"https://aentcdn.azureedge.net/graphics/items/sdimages/b/300/6/6/9/5/3595966.jpg?ae=3654355150",25.59,"Harry Styles"
142,7,04/07/2017,"Unapologetic [Explicit Content]",602557079838,"https://aentcdn.azureedge.net/graphics/items/sdimages/a/300/1/4/2/6/3556241.jpg?ae=3654355150",20.07,"Rihanna"
143,9,11/11/2016,"The Divine Miss M",81227943257,"https://mediacdn.aent-m.com/prod-img/300/04/4229204-3056538.jpg?ae=3654355150",22.85,"Bette Midler"
144,12,11/01/2016,"Badmotorfinger",602557141580,"https://aentcdn.azureedge.net/graphics/items/sdimages/b/300/6/3/3/3/3493336.jpg?ae=3654355150",25.29,"Soundgarden"
145,7,08/19/2016,"Jerry Lee Lewis",711574710010,"https://aentcdn.azureedge.net/graphics/items/sdimages/b/300/4/6/4/0/3400464.jpg?ae=3654355150",25.91,"Jerry Lee Lewis"
146,9,07/29/2016,"Live Through This",602547849670,"https://aentcdn.azureedge.net/graphics/items/sdimages/a/300/2/1/4/1/3351412.jpg?ae=3654355150",24.42,"Hole"
147,9,05/06/2016,"Thriller",888751437319,"https://mediacdn.aent-m.com/prod-img/300/62/3034862-3262228.jpg?ae=3654355150",19.81,"Michael Jackson"
148,11,04/14/2015,"Unchained",741157198416,"https://aentcdn.azureedge.net/graphics/items/sdimages/a/300/0/0/7/2/2842700.jpg?ae=3654355150",25.91,"Thor"
149,5,02/03/2015,"Think (about It)",664425407112,"https://mediacdn.aent-m.com/prod-img/300/71/4362071-3213206.jpg?ae=3654355150",19.69,"Lyn Collins"
150,7,12/15/2014,"Four",888430671010,"https://aentcdn.azureedge.net/graphics/items/sdimages/c/300/9/3/0/9/2809039.jpg?ae=3654355150",27.43,"One Direction"
151,1,10/08/2013,"Melophobia",888837627719,"https://aentcdn.azureedge.net/graphics/items/sdimages/b/300/6/5/1/8/2308156.jpg?ae=3654355150",19.81,"Cage the Elephant"
152,12,05/28/2013,"Full Collapse",746105014510,"https://aentcdn.azureedge.net/graphics/items/sdimages/a/300/3/6/6/4/1904663.jpg?ae=3654355150",16.31,"Thursday"
153,15,11/23/2012,"Morning View",887654041012,"https://aentcdn.azureedge.net/graphics/items/sdimages/a/300/1/9/5/9/2059591.jpg?ae=3654355150",30.39,"Incubus"
